trial,human_choice,original_last_choice,flipped_last_choice,reward,model_choice,log_likelihood_baseline,baseline_U,baseline_P,flipped_choice,flipped_choice_prompt,flipped_reward,flipped_reward_prompt,top2_tokens_baseline,prob_U_flipped,prob_P_flipped,delta_U,delta_P,original_last_reward,flipped_last_reward
6,U,U,P,1,U,-0.38671875,0.6796875,0.3203125,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.6796875}, {'token': 'P', 'prob': 0.3203125}]",0.1484375,0.8515625,-0.53125,0.53125,,
6,U,,,1,U,-0.38671875,0.6796875,0.3203125,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.6796875}, {'token': 'P', 'prob': 0.3203125}]",0.376953125,0.62109375,-0.302734375,0.30078125,1,0
7,U,U,P,1,U,-0.1611328125,0.8515625,0.1484375,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.8515625}, {'token': 'P', 'prob': 0.1484375}]",0.53125,0.46875,-0.3203125,0.3203125,,
7,U,,,1,U,-0.1611328125,0.8515625,0.1484375,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.8515625}, {'token': 'P', 'prob': 0.1484375}]",0.6796875,0.3203125,-0.171875,0.171875,1,0
8,P,U,P,0,U,-2.125,0.87890625,0.119140625,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.87890625}, {'token': 'P', 'prob': 0.119140625}]",0.5625,0.4375,-0.31640625,0.318359375,,
8,P,,,0,U,-2.125,0.87890625,0.119140625,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.87890625}, {'token': 'P', 'prob': 0.119140625}]",0.73046875,0.26953125,-0.1484375,0.150390625,1,0
9,U,P,U,0,U,-0.38671875,0.6796875,0.3203125,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<",False,,"[{'token': 'U', 'prob': 0.6796875}, {'token': 'P', 'prob': 0.3203125}]",0.73046875,0.26953125,0.05078125,-0.05078125,,
9,U,,,0,U,-0.38671875,0.6796875,0.3203125,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<","[{'token': 'U', 'prob': 0.6796875}, {'token': 'P', 'prob': 0.3203125}]",0.4375,0.5625,-0.2421875,0.2421875,0,1
10,U,U,P,1,U,-0.51953125,0.59375,0.408203125,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.You press <<",False,,"[{'token': 'U', 'prob': 0.59375}, {'token': 'P', 'prob': 0.408203125}]",0.4375,0.5625,-0.15625,0.154296875,,
10,U,,,1,U,-0.51953125,0.59375,0.408203125,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 1 points.You press <<","[{'token': 'U', 'prob': 0.59375}, {'token': 'P', 'prob': 0.408203125}]",0.81640625,0.1826171875,0.22265625,-0.2255859375,0,1
11,U,U,P,1,U,-0.314453125,0.73046875,0.26953125,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.73046875}, {'token': 'P', 'prob': 0.26953125}]",0.376953125,0.62109375,-0.353515625,0.3515625,,
11,U,,,1,U,-0.314453125,0.73046875,0.26953125,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.73046875}, {'token': 'P', 'prob': 0.26953125}]",0.53125,0.46875,-0.19921875,0.19921875,1,0
12,U,U,P,1,U,-0.203125,0.81640625,0.1826171875,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.81640625}, {'token': 'P', 'prob': 0.1826171875}]",0.46875,0.53125,-0.34765625,0.3486328125,,
12,U,,,1,U,-0.203125,0.81640625,0.1826171875,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.81640625}, {'token': 'P', 'prob': 0.1826171875}]",0.65234375,0.34765625,-0.1640625,0.1650390625,1,0
13,U,U,P,1,U,-0.203125,0.81640625,0.1826171875,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.81640625}, {'token': 'P', 'prob': 0.1826171875}]",0.4375,0.5625,-0.37890625,0.3798828125,,
13,U,,,1,U,-0.203125,0.81640625,0.1826171875,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.81640625}, {'token': 'P', 'prob': 0.1826171875}]",0.65234375,0.34765625,-0.1640625,0.1650390625,1,0
14,U,U,P,1,U,-0.1611328125,0.8515625,0.1484375,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.8515625}, {'token': 'P', 'prob': 0.1484375}]",0.376953125,0.62109375,-0.474609375,0.47265625,,
14,U,,,1,U,-0.1611328125,0.8515625,0.1484375,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.8515625}, {'token': 'P', 'prob': 0.1484375}]",0.65234375,0.34765625,-0.19921875,0.19921875,1,0
15,U,U,P,1,U,-0.12890625,0.87890625,0.119140625,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.87890625}, {'token': 'P', 'prob': 0.119140625}]",0.376953125,0.62109375,-0.501953125,0.501953125,,
15,U,,,1,U,-0.12890625,0.87890625,0.119140625,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.87890625}, {'token': 'P', 'prob': 0.119140625}]",0.70703125,0.294921875,-0.171875,0.17578125,1,0
16,U,U,P,1,U,-0.12890625,0.87890625,0.119140625,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 1 points.You press <<",False,,"[{'token': 'U', 'prob': 0.87890625}, {'token': 'P', 'prob': 0.119140625}]",0.408203125,0.59375,-0.470703125,0.474609375,,
16,U,,,1,U,-0.12890625,0.87890625,0.119140625,False,,True,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.When you select one of the machines, you will win 1 or 0 points.Your goal is to choose the slot machines that will give you the most points.You will receive feedback about the outcome after making a choice.
The environment may change unpredictably, and past success does not guarantee future results. You’ll need to adapt to these changes to keep finding the better machine.You will play 1 game in total, consisting of 100 trials. Game 1:You press <<P>> and get 1 points.
You press <<P>> and get 0 points.
You press <<P>> and get 0 points.
You press <<P>> and get 1 points.
You press <<P>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<P>> and get 0 points.
You press <<U>> and get 0 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 1 points.
You press <<U>> and get 0 points.You press <<","[{'token': 'U', 'prob': 0.87890625}, {'token': 'P', 'prob': 0.119140625}]",0.70703125,0.294921875,-0.171875,0.17578125,1,0
